Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
57,RB25,Rico Dowdle,PIT,RB,9,7,64,64,0.00
58,WR29,Mike Evans,SF,WR,8,7,65,65,0.00
59,RB26,Jadarian Price,SEA,RB,11,7,66,66,0.00
60,TE5,Tyler Warren,IND,TE,13,7,67,67,0.00
61,WR30,Parker Washington,JAC,WR,7,7,69,69,0.00
62,WR31,Marvin Harrison Jr.,ARI,WR,14,7,70,70,0.00
63,RB27,J.K. Dobbins,DEN,RB,10,7,71,71,0.00
64,RB28,TreVeyon Henderson,NE,RB,11,7,72,72,0.00
65,WR32,DK Metcalf,PIT,WR,9,8,74,74,0.00
66,WR33,Chris Godwin Jr.,TB,WR,10,8,75,75,0.00
67,TE6,Sam LaPorta,DET,TE,6,8,76,76,0.00
68,RB29,Jaylen Warren,PIT,RB,9,8,77,77,0.00
69,RB30,Tony Pollard,TEN,RB,9,8,78,78,0.00
70,WR34,Jayden Reed,GB,WR,11,8,80,80,0.00
71,WR35,Brian Thomas Jr.,JAC,WR,7,8,81,81,0.00
72,RB31,Chuba Hubbard,CAR,RB,5,8,82,82,0.00
73,WR36,Quentin Johnston,LAC,WR,7,8,83,83,0.00
74,TE7,George Kittle,SF,TE,8,8,84,84,0.00
75,RB32,Blake Corum,LAR,RB,11,8,85,85,0.00
76,TE8,Harold Fannin Jr.,CLE,TE,11,8,86,86,0.00
77,RB33,Chris Rodriguez Jr.,JAC,RB,7,8,87,87,0.00
78,WR37,Alec Pierce,IND,WR,13,8,88,88,0.00
79,WR38,Courtland Sutton,DEN,WR,10,8,89,89,0.00
80,WR39,Jordan Addison,MIN,WR,6,8,91,91,0.00
81,RB34,Jonathon Brooks,CAR,RB,5,8,92,92,0.00
82,WR40,Carnell Tate,TEN,WR,9,8,93,93,0.00
83,TE9,Dalton Kincaid,BUF,TE,7,8,94,94,0.00
84,RB35,MarShawn Lloyd,GB,RB,11,8,95,95,0.00
85,TE10,Kyle Pitts Sr.,ATL,TE,11,9,96,96,0.00
86,WR41,Stefon Diggs,WAS,WR,7,9,98,98,0.00
87,RB36,Jordan Mason,MIN,RB,6,9,99,99,0.00
88,WR42,Josh Downs,IND,WR,13,9,101,101,0.00
89,RB37,Jacory Croskey-Merritt,WAS,RB,7,9,102,102,0.00
90,TE11,Travis Kelce,KC,TE,5,9,105,105,0.00
91,WR43,Matthew Golden,GB,WR,11,9,106,106,0.00
92,RB38,Kyle Monangai,CHI,RB,10,9,108,108,0.00
93,WR44,Xavier Worthy,KC,WR,5,9,109,109,0.00
94,TE12,Dallas Goedert,PHI,TE,10,9,110,110,0.00
95,TE13,Mark Andrews,BAL,TE,13,9,111,111,0.00
96,RB39,Rachaad White,WAS,RB,7,9,113,113,0.00
97,WR45,De'Zhaun Stribling,SF,WR,8,9,114,114,0.00
98,WR46,Michael Pittman Jr.,PIT,WR,9,9,115,115,0.00
99,WR47,Romeo Doubs,NE,WR,11,9,116,116,0.00
100,RB40,Kenny Gainwell,TB,RB,10,9,117,117,0.00
101,RB41,RJ Harvey,DEN,RB,10,9,119,119,0.00
102,WR48,Michael Wilson,ARI,WR,14,9,120,120,0.00
103,RB42,Josh Jacobs,GB,RB,11,9,121,121,0.00
104,WR49,Rashid Shaheed,SEA,WR,11,10,122,122,0.00
105,TE14,Isaiah Likely,NYG,TE,8,10,123,123,0.00
106,WR50,Deebo Samuel Sr.,SF,WR,8,10,125,125,0.00
107,RB43,Aaron Jones Sr.,MIN,RB,6,10,126,126,0.00
108,RB44,Keaton Mitchell,LAC,RB,7,10,127,127,0.00
109,WR51,Jalen Coker,CAR,WR,5,10,129,129,0.00
110,TE15,Hunter Henry,NE,TE,11,10,130,130,0.00
111,RB45,Woody Marks,HOU,RB,8,10,131,131,0.00
112,WR52,Makai Lemon,PHI,WR,10,10,132,132,0.00
113,RB46,Tank Bigsby,PHI,RB,10,10,134,134,0.00
114,WR53,Jakobi Meyers,JAC,WR,7,10,135,135,0.00
115,TE16,Jake Ferguson,DAL,TE,14,10,137,137,0.00
116,WR54,Wan'Dale Robinson,TEN,WR,9,10,138,138,0.00
117,WR55,Khalil Shakir,BUF,WR,7,10,139,139,0.00
118,RB47,Brian Robinson Jr.,ATL,RB,11,10,140,140,0.00
119,RB48,Jonah Coleman,DEN,RB,10,10,141,141,0.00
120,WR56,Jordyn Tyson,NO,WR,8,10,142,142,0.00
121,RB49,Tyler Allgeier,ARI,RB,14,10,143,143,0.00
122,TE17,Juwan Johnson,NO,TE,8,10,144,144,0.00
123,RB50,Mike Washington Jr.,LV,RB,13,10,145,145,0.00
124,WR57,KC Concepcion,CLE,WR,11,10,147,147,0.00
125,RB51,Tyjae Spears,TEN,RB,9,10,148,148,0.00
126,WR58,Tre Tucker,LV,WR,13,10,149,149,0.00
127,RB52,Malik Davis,DAL,RB,14,10,151,151,0.00
128,WR59,Kayshon Boutte,HOU,WR,8,11,153,153,0.00
129,TE18,Dalton Schultz,HOU,TE,8,11,154,154,0.00
130,RB53,Emmett Johnson,KC,RB,5,11,155,155,0.00
131,RB54,Zach Charbonnet,SEA,RB,11,11,156,156,0.00
132,TE19,Terrance Ferguson,LAR,TE,11,11,157,157,0.00
133,RB55,Braelon Allen,NYJ,RB,13,11,159,159,0.00
134,RB56,Alvin Kamara,NO,RB,8,11,161,161,0.00
135,WR60,Denzel Boston,CLE,WR,11,11,162,162,0.00
136,RB57,Dylan Sampson,CLE,RB,11,11,163,163,0.00
137,WR61,Ryan Flournoy,DAL,WR,14,11,164,164,0.00
138,WR62,Jalen McMillan,TB,WR,10,11,165,165,0.00
139,RB58,Samaje Perine,CIN,RB,6,11,167,167,0.00
140,WR63,Tre' Harris,LAC,WR,7,11,168,168,0.00
141,WR64,Jalen Nailor,LV,WR,13,11,169,169,0.00
142,TE20,Brenton Strange,JAC,TE,7,11,172,172,0.00
143,WR65,Keenan Allen,IND,WR,13,11,173,173,0.00
144,RB59,Nicholas Singleton,TEN,RB,9,11,174,174,0.00
145,WR66,Ted Hurst III,TB,WR,10,11,175,175,0.00
146,RB60,Ray Davis,BUF,RB,7,11,176,176,0.00
147,WR67,Caleb Douglas,MIA,WR,6,11,177,177,0.00
148,WR68,Adonai Mitchell,NYJ,WR,13,11,179,179,0.00
149,TE21,T.J. Hockenson,MIN,TE,6,11,180,180,0.00
150,RB61,Kaelon Black,SF,RB,8,11,181,181,0.00
151,WR69,Dontayvion Wicks,PHI,WR,10,11,183,183,0.00
152,RB62,Justice Hill,BAL,RB,13,12,188,188,0.00
153,WR70,Rashod Bateman,BAL,WR,13,12,194,194,0.00
154,TE22,Chig Okonkwo,WAS,TE,7,12,195,195,0.00
155,RB63,George Holani,SEA,RB,11,12,196,196,0.00
156,WR71,Pat Bryant,DEN,WR,10,12,198,198,0.00
157,WR72,Ja'Kobi Lane,BAL,WR,13,12,200,200,0.00
158,WR73,Isaac TeSlaa,DET,WR,6,12,201,201,0.00
159,TE23,Pat Freiermuth,PIT,TE,9,12,202,202,0.00
160,WR74,Calvin Ridley,TEN,WR,9,12,203,203,0.00
161,WR75,Jerry Jeudy,CLE,WR,11,12,204,204,0.00
162,RB64,Seth McGowan,IND,RB,13,12,207,207,0.00
163,TE24,AJ Barner,SEA,TE,11,12,208,208,0.00
164,WR76,Germie Bernard,PIT,WR,9,12,209,209,0.00
165,WR77,Jauan Jennings,MIN,WR,6,12,215,215,0.00
166,WR78,Chris Bell,MIA,WR,6,12,217,217,0.00
167,RB65,Najee Harris,NYG,RB,8,12,218,218,0.00
168,WR79,Cyrus Allen,KC,WR,5,12,220,220,0.00
169,RB66,Kimani Vidal,LAC,RB,7,12,221,221,0.00
170,WR80,Malachi Fields,NYG,WR,8,12,222,222,0.00
171,WR81,Devaughn Vele,NO,WR,8,12,223,223,0.00
172,TE25,Kenyon Sadiq,NYJ,TE,13,12,225,225,0.00
173,WR82,Antonio Williams,WAS,WR,7,12,226,226,0.00
174,RB67,Tyrone Tracy Jr.,NYG,RB,8,12,227,227,0.00
175,TE26,Cade Otton,TB,TE,10,13,228,228,0.00
176,WR83,Omar Cooper Jr.,NYJ,WR,13,13,229,229,0.00
177,RB68,Chris Brooks,GB,RB,11,13,230,230,0.00
178,WR84,Zachariah Branch,ATL,WR,11,13,231,231,0.00
179,RB69,Kaleb Johnson,GB,RB,11,13,232,232,0.00
180,TE27,Charlie Kolar,LAC,TE,7,13,235,235,0.00
181,RB70,Sean Tucker,TB,RB,10,13,236,236,0.00
182,WR85,Tyquan Thornton,KC,WR,5,13,237,237,0.00
183,WR86,Jaylin Noel,HOU,WR,8,13,238,238,0.00
184,RB71,Kaytron Allen,WAS,RB,7,13,240,240,0.00
185,RB72,Jaylen Wright,MIA,RB,6,13,242,242,0.00
186,WR87,Keon Coleman,BUF,WR,7,13,243,243,0.00
187,WR88,Travis Hunter,JAC,WR,7,13,244,244,0.00
188,TE28,Colby Parkinson,LAR,TE,11,13,245,245,0.00
189,WR89,Malik Washington,MIA,WR,6,13,246,246,0.00
190,RB73,Kareem Hunt,FA,RB,,13,247,247,0.00
191,RB74,Emanuel Wilson,SEA,RB,11,13,250,250,0.00
192,TE29,Oronde Gadsden II,LAC,TE,7,13,253,253,0.00
193,TE30,Greg Dulcich,MIA,TE,6,13,255,255,0.00
194,TE31,Michael Mayer,LV,TE,13,13,256,256,0.00
195,RB75,Isiah Pacheco,DET,RB,6,13,257,257,0.00
196,WR90,Andrei Iosivas,CIN,WR,6,13,258,258,0.00
197,RB76,Jordan James,SF,RB,8,13,259,259,0.00
198,TE32,Darren Waller,CAR,TE,5,13,260,260,0.00
199,WR91,Darnell Mooney,NYG,WR,8,13,261,261,0.00
200,RB77,Demond Claiborne,MIN,RB,6,13,262,262,0.00
201,WR92,Cooper Kupp,SEA,WR,11,13,263,263,0.00
202,WR93,Jahan Dotson,ATL,WR,11,13,264,264,0.00
203,RB78,Ty Johnson,BUF,RB,7,13,265,265,0.00
204,WR94,DeMario Douglas,NE,WR,11,13,266,266,0.00
205,TE33,Gunnar Helm,TEN,TE,9,13,267,267,0.00
206,WR95,Tank Dell,HOU,WR,8,13,268,268,0.00
207,WR96,Joshua Palmer,BUF,WR,7,13,269,269,0.00
208,RB79,Devin Singletary,NYG,RB,8,13,270,270,0.00
209,WR97,Zavion Thomas,CHI,WR,10,13,271,271,0.00
210,WR98,Kyle Williams,NE,WR,11,13,272,272,0.00
211,TE34,Mike Gesicki,CIN,TE,6,13,273,273,0.00
212,RB80,Roschon Johnson,CHI,RB,10,13,274,274,0.00
213,WR99,Tory Horton,SEA,WR,11,14,276,276,0.00
214,RB81,Trevor Etienne,CAR,RB,5,14,277,277,0.00
215,TE35,David Njoku,LAC,TE,7,14,280,280,0.00
216,RB82,Isaiah Davis,NYJ,RB,13,14,282,282,0.00
217,RB83,Kendre Miller,NO,RB,8,14,283,283,0.00
218,WR100,Xavier Legette,CAR,WR,5,14,285,285,0.00
219,RB84,Brashard Smith,KC,RB,5,14,286,286,0.00
220,WR101,Mack Hollins,NE,WR,11,14,287,287,0.00
221,WR102,Kendrick Bourne,ARI,WR,14,14,288,288,0.00
222,WR103,Malik Benson,LV,WR,13,14,289,289,0.00
223,TE36,Elijah Arroyo,SEA,TE,11,14,290,290,0.00
224,RB85,Ollie Gordon II,MIA,RB,6,14,291,291,0.00
225,WR104,Skyler Bell,BUF,WR,7,14,292,292,0.00
226,RB86,Audric Estime,NO,RB,8,14,293,293,0.00
227,TE37,Evan Engram,DEN,TE,10,14,294,294,0.00
228,WR105,KaVontae Turpin,DAL,WR,14,14,295,295,0.00
229,RB87,Jacob Saylors,DET,RB,6,14,296,296,0.00
230,WR106,Jack Bech,LV,WR,13,14,297,297,0.00
231,WR107,Kalif Raymond,CHI,WR,10,14,298,298,0.00
232,TE38,Darnell Washington,PIT,TE,9,14,299,299,0.00
233,RB88,Ronnie Rivers,LAR,RB,11,14,300,300,0.00
234,WR108,Xavier Hutchinson,HOU,WR,8,14,301,301,0.00
235,WR109,Troy Franklin,DEN,WR,10,14,302,302,0.00
236,RB89,Tahj Brooks,CIN,RB,6,14,303,303,0.00
237,WR110,Chimere Dike,TEN,WR,9,14,304,304,0.00
238,TE39,Cole Kmet,CHI,TE,10,14,305,305,0.00
239,WR111,Jalen Tolbert,MIA,WR,6,14,306,306,0.00
240,TE40,Eli Raridon,NE,TE,11,14,308,308,0.00
241,RB90,Raheim Sanders,CLE,RB,11,14,309,309,0.00
242,RB91,Bam Knight,ARI,RB,14,14,310,310,0.00
243,WR112,Odell Beckham Jr.,NYG,WR,8,14,311,311,0.00
244,RB92,Sione Vaki,DET,RB,6,14,312,312,0.00
245,RB93,Adam Randall,BAL,RB,13,14,313,313,0.00
246,WR113,Jahdae Walker,CHI,WR,10,14,314,314,0.00
247,WR114,Hollywood Brown,PHI,WR,10,14,315,315,0.00
248,RB94,James Conner,ARI,RB,14,14,316,316,0.00
249,RB95,Rasheen Ali,BAL,RB,13,14,317,317,0.00
250,WR115,Treylon Burks,WAS,WR,7,14,318,318,0.00
251,TE41,Mason Taylor,NYJ,TE,13,14,319,319,0.00
252,RB96,Corey Kiner,NE,RB,11,14,321,321,0.00
253,WR116,Marvin Mims Jr.,DEN,WR,10,14,322,322,0.00
254,TE42,Theo Johnson,NYG,TE,8,14,324,324,0.00
255,RB97,Jaydon Blue,PHI,RB,10,14,325,325,0.00
256,RB98,DJ Giddens,IND,RB,13,14,326,326,0.00
257,WR117,Bryce Lance,NO,WR,8,14,327,327,0.00
258,RB99,Trey Benson,ARI,RB,14,15,328,328,0.00
259,RB100,LeQuint Allen Jr.,JAC,RB,7,15,329,329,0.00
260,WR118,Roman Wilson,PIT,WR,9,15,330,330,0.00
261,RB101,Dylan Laube,LV,RB,13,15,331,331,0.00
262,WR119,Demarcus Robinson,SF,WR,8,15,333,333,0.00
263,TE43,Matt Hibner,BAL,TE,13,15,335,335,0.00
264,RB102,Will Shipley,PHI,RB,10,15,336,336,0.00
265,RB103,J'Mari Taylor,JAC,RB,7,15,337,337,0.00
266,WR120,Darius Slayton,FA,WR,,15,339,339,0.00
267,WR121,Elic Ayomanor,TEN,WR,9,15,340,340,0.00
268,TE44,Dawson Knox,BUF,TE,7,15,341,341,0.00
269,RB104,British Brooks,HOU,RB,8,15,342,342,0.00
270,WR122,Cedric Tillman,NO,WR,8,15,343,343,0.00
271,TE45,Jonnu Smith,GB,TE,11,15,344,344,0.00
272,WR123,Colbie Young,CIN,WR,6,15,345,345,0.00
273,WR124,Brenen Thompson,LAC,WR,7,15,346,346,0.00
274,TE46,Oscar Delp,NO,TE,8,15,348,348,0.00
275,WR125,Deion Burks,IND,WR,13,15,349,349,0.00
276,WR126,Isaiah Bond,CLE,WR,11,15,350,350,0.00
277,TE47,Erick All Jr.,CIN,TE,6,15,351,351,0.00
278,TE48,Jake Tonges,SF,TE,8,15,352,352,0.00
279,RB105,Kyle Juszczyk,SF,RB,8,15,353,353,0.00
280,TE49,Daniel Bellinger,TEN,TE,9,15,354,354,0.00
281,TE50,Noah Gray,KC,TE,5,15,356,356,0.00
282,RB106,Ameer Abdullah,JAC,RB,7,15,357,357,0.00
283,RB107,Lan Larison,NE,RB,11,15,359,359,0.00
284,TE51,Ben Sinnott,WAS,TE,7,15,360,360,0.00
285,WR127,Elijah Sarratt,BAL,WR,13,15,361,361,0.00
286,TE52,Noah Fant,NO,TE,8,15,362,362,0.00
287,RB108,Pierre Strong Jr.,GB,RB,11,15,363,363,0.00
288,RB109,Hunter Luepke,DAL,RB,14,15,364,364,0.00
289,TE53,Tyler Higbee,LAR,TE,11,15,365,365,0.00
290,WR128,CJ Daniels,LAR,WR,11,15,367,367,0.00
291,WR129,Jalen Royals,KC,WR,5,15,368,368,0.00
292,TE54,Marlin Klein,HOU,TE,8,15,369,369,0.00
293,WR130,Tez Johnson,TB,WR,10,15,370,370,0.00
294,WR131,Olamide Zaccheaus,ATL,WR,11,15,371,371,0.00
295,TE55,Austin Hooper,ATL,TE,11,15,372,372,0.00
296,WR132,Luke McCaffrey,WAS,WR,7,15,373,373,0.00
297,TE56,Luke Schoonmaker,DAL,TE,14,15,374,374,0.00
298,WR133,Isaiah Williams,NYJ,WR,13,15,375,375,0.00
299,WR134,Tutu Atwell,LAR,WR,11,15,376,376,0.00
300,WR135,Jordan Whittington,LAR,WR,11,15,377,377,0.00
301,TE57,Ja'Tavion Sanders,CAR,TE,5,15,378,378,0.00
302,WR136,Devontez Walker,BAL,WR,13,15,379,379,0.00
303,WR137,Christian Kirk,SF,WR,8,15,380,380,0.00
304,TE58,Nate Boerkircher,JAC,TE,7,15,383,383,0.00
305,WR138,Konata Mumpfield,LAR,WR,11,15,384,384,0.00
306,TE59,Eli Stowers,PHI,TE,10,15,385,385,0.00
307,TE60,Max Klare,LAR,TE,11,15,386,386,0.00
308,WR139,Barion Brown,NO,WR,8,15,387,387,0.00
309,WR140,Jaylin Lane,WAS,WR,7,15,388,388,0.00
