Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
37,RB37,Kyle Monangai,CHI,RB,10,5,37,37,0.00
38,RB38,Rachaad White,WAS,RB,7,6,38,38,0.00
39,RB39,RJ Harvey,DEN,RB,10,6,39,39,0.00
40,RB40,Kenny Gainwell,TB,RB,10,6,40,40,0.00
41,RB41,Chris Rodriguez Jr.,JAC,RB,7,6,41,41,0.00
42,RB42,Aaron Jones Sr.,MIN,RB,6,6,42,42,0.00
43,RB43,Woody Marks,HOU,RB,8,6,43,43,0.00
44,RB44,Tyler Allgeier,ARI,RB,14,6,44,44,0.00
45,RB45,Tyjae Spears,TEN,RB,9,6,45,45,0.00
46,RB46,Jonah Coleman,DEN,RB,10,6,46,46,0.00
47,RB47,Brian Robinson Jr.,ATL,RB,11,6,47,47,0.00
48,RB48,Mike Washington Jr.,LV,RB,13,6,48,48,0.00
49,RB49,Keaton Mitchell,LAC,RB,7,6,49,49,0.00
50,RB50,Tank Bigsby,PHI,RB,10,6,50,50,0.00
51,RB51,Emmett Johnson,KC,RB,5,6,51,51,0.00
52,RB52,Josh Jacobs,GB,RB,11,7,52,52,0.00
53,RB53,Braelon Allen,NYJ,RB,13,7,53,53,0.00
54,RB54,Zach Charbonnet,SEA,RB,11,7,54,54,0.00
55,RB55,Dylan Sampson,CLE,RB,11,7,55,55,0.00
56,RB56,Alvin Kamara,NO,RB,8,7,56,56,0.00
57,RB57,Tyrone Tracy Jr.,NYG,RB,8,7,57,57,0.00
58,RB58,Kimani Vidal,LAC,RB,7,7,58,58,0.00
59,RB59,Justice Hill,BAL,RB,13,7,59,59,0.00
60,RB60,Ray Davis,BUF,RB,7,7,60,60,0.00
61,RB61,Kaelon Black,SF,RB,8,7,61,61,0.00
62,RB62,Sean Tucker,TB,RB,10,7,62,62,0.00
63,RB63,Malik Davis,DAL,RB,14,7,63,63,0.00
64,RB64,Najee Harris,NYG,RB,8,7,64,64,0.00
65,RB65,George Holani,SEA,RB,11,7,65,65,0.00
66,RB66,Samaje Perine,CIN,RB,6,7,66,66,0.00
67,RB67,Kaytron Allen,WAS,RB,7,7,67,67,0.00
68,RB68,Chris Brooks,GB,RB,11,7,68,68,0.00
69,RB69,Nicholas Singleton,TEN,RB,9,8,69,69,0.00
70,RB70,Kaleb Johnson,GB,RB,11,8,70,70,0.00
71,RB71,Jaylen Wright,MIA,RB,6,8,71,71,0.00
72,RB72,Emanuel Wilson,SEA,RB,11,8,72,72,0.00
73,RB73,Ollie Gordon II,MIA,RB,6,8,73,73,0.00
74,RB74,Isiah Pacheco,DET,RB,6,8,74,74,0.00
75,RB75,Ty Johnson,BUF,RB,7,8,75,75,0.00
76,RB76,Demond Claiborne,MIN,RB,6,8,76,76,0.00
77,RB77,Seth McGowan,IND,RB,13,8,77,77,0.00
78,RB78,Jordan James,SF,RB,8,8,78,78,0.00
79,RB79,Kendre Miller,NO,RB,8,8,79,79,0.00
80,RB80,Isaiah Davis,NYJ,RB,13,8,80,80,0.00
81,RB81,LeQuint Allen Jr.,JAC,RB,7,8,81,81,0.00
82,RB82,James Conner,ARI,RB,14,8,82,82,0.00
83,RB83,Emari Demercado,DAL,RB,14,8,83,83,0.00
84,RB84,Jacob Saylors,DET,RB,6,8,84,84,0.00
85,RB85,Raheim Sanders,CLE,RB,11,8,85,85,0.00
86,RB86,DJ Giddens,IND,RB,13,8,86,86,0.00
87,RB87,Jeremy McNichols,WAS,RB,7,8,87,87,0.00
88,RB88,Tahj Brooks,CIN,RB,6,8,88,88,0.00
89,RB89,Adam Randall,BAL,RB,13,8,89,89,0.00
90,RB90,Devin Singletary,NYG,RB,8,9,90,90,0.00
91,RB91,Sione Vaki,DET,RB,6,9,91,91,0.00
92,RB92,Corey Kiner,NE,RB,11,9,92,92,0.00
93,RB93,Brashard Smith,KC,RB,5,9,93,93,0.00
94,RB94,Julius Chestnut,TEN,RB,9,9,94,94,0.00
95,RB95,Audric Estime,NO,RB,8,9,95,95,0.00
96,RB96,Trevor Etienne,CAR,RB,5,9,96,96,0.00
97,RB97,AJ Dillon,CAR,RB,5,9,97,97,0.00
98,RB98,Roschon Johnson,CHI,RB,10,9,98,98,0.00
99,RB99,Dylan Laube,LV,RB,13,9,99,99,0.00
100,RB100,Kene Nwangwu,NYJ,RB,13,9,100,100,0.00
101,RB101,Reggie Gilliam,NE,RB,11,9,101,101,0.00
102,RB102,Rasheen Ali,BAL,RB,13,9,102,102,0.00
103,RB103,Kyle Juszczyk,SF,RB,8,9,103,103,0.00
104,RB104,Will Shipley,PHI,RB,10,9,104,104,0.00
105,RB105,Eli Heidenreich,PIT,RB,9,9,105,105,0.00
106,RB106,Bam Knight,ARI,RB,14,9,106,106,0.00
107,RB107,Ameer Abdullah,JAC,RB,7,9,107,107,0.00
108,RB108,British Brooks,HOU,RB,8,9,108,108,0.00
109,RB109,Hunter Luepke,DAL,RB,14,9,109,109,0.00
110,RB110,Lan Larison,NE,RB,11,9,110,110,0.00
111,RB111,Patrick Ricard,NYG,RB,8,9,111,111,0.00
112,RB112,Alec Ingold,LAC,RB,7,9,112,112,0.00
113,RB113,Max Bredeson,MIN,RB,6,9,113,113,0.00
